order_id,store_id,city,category,order_timestamp,day_of_week,order_hour,is_peak_hour,pick_time_min,pack_time_min,dispatch_time_min,delivery_time_min,total_fulfillment_time_min,sla_breached,stockout_flag,cancelled_flag,revenue_inr,items_count,customer_rating
ORD114463,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-01-24 16:11:00,Wednesday,16,0,5.2,3.4,2.6,24.2,35.4,1,0,0,755.19,11,3.8
ORD114464,DS_Pune_Kothrud,Pune,Beverages,2024-05-19 11:08:00,Sunday,11,0,6.4,3.1,2.3,18.2,30.0,0,0,0,649.29,10,4.2
ORD114465,DS_Delhi_Lajpat,Delhi,Staples,2024-06-23 06:09:00,Sunday,6,0,4.3,2.1,1.7,19.2,27.299999999999997,0,0,0,1089.44,4,4.1
ORD114466,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-06-17 21:54:00,Monday,21,1,15.2,3.4,2.8,31.4,52.8,1,1,0,1246.13,5,3.9
ORD114467,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-06-16 10:33:00,Sunday,10,0,5.9,2.1,1.7,22.2,31.9,1,0,0,471.36,9,3.8
ORD114468,DS_Delhi_Lajpat,Delhi,Dairy,2024-03-22 14:30:00,Friday,14,0,4.7,2.8,2.2,18.1,27.8,0,0,0,1453.87,2,4.1
ORD114469,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-04-25 14:14:00,Thursday,14,0,5.9,0.6,2.0,12.7,21.2,0,0,0,519.68,1,4.3
ORD114470,DS_Pune_Kothrud,Pune,Staples,2024-12-11 14:18:00,Wednesday,14,0,6.3,3.7,2.4,26.6,39.0,1,0,0,832.23,9,2.9
ORD114471,DS_Pune_Kothrud,Pune,Frozen,2024-03-04 20:17:00,Monday,20,1,9.7,1.0,2.2,23.2,36.099999999999994,1,0,0,1152.38,6,3.5
ORD114472,DS_Bangalore_Whitefield,Bangalore,Beverages,2024-03-22 23:00:00,Friday,23,0,6.5,1.9,2.9,16.8,28.1,0,0,0,940.36,10,4.2
ORD114473,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-04-14 11:04:00,Sunday,11,0,5.7,3.9,1.4,22.1,33.1,1,0,0,125.45,2,3.5
ORD114474,DS_Pune_Kothrud,Pune,Frozen,2024-08-30 23:26:00,Friday,23,0,5.0,3.9,1.9,21.1,31.900000000000002,1,0,0,1246.76,10,4.0
ORD114475,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-06-07 18:47:00,Friday,18,0,5.3,3.2,1.8,17.9,28.2,0,0,0,1232.96,10,4.4
ORD114476,DS_Bangalore_Koramangala,Bangalore,Snacks,2024-11-05 10:04:00,Tuesday,10,0,4.1,3.4,2.2,10.6,20.299999999999997,0,0,0,951.38,9,3.9
ORD114477,DS_Pune_Kothrud,Pune,Staples,2024-01-31 14:01:00,Wednesday,14,0,4.6,2.6,1.5,22.7,31.4,1,0,0,1119.54,12,4.1
ORD114478,DS_Delhi_CP,Delhi,Dairy,2024-07-21 14:40:00,Sunday,14,0,4.4,1.8,2.0,24.7,32.9,1,0,0,789.25,11,4.6
ORD114479,DS_Delhi_CP,Delhi,Snacks,2024-07-09 22:20:00,Tuesday,22,0,4.7,0.7,1.3,9.1,15.8,0,0,0,1592.92,3,4.4
ORD114480,DS_Mumbai_BKC,Mumbai,Snacks,2024-07-29 09:09:00,Monday,9,1,10.2,3.2,2.6,32.1,48.1,1,0,0,1528.3,6,4.0
ORD114481,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-02-15 20:38:00,Thursday,20,1,11.5,1.5,1.7,30.9,45.599999999999994,1,0,0,727.97,10,3.5
ORD114482,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-05-10 12:30:00,Friday,12,1,12.2,3.1,2.4,19.6,37.3,1,1,1,235.0,6,4.0
ORD114483,DS_Delhi_Lajpat,Delhi,Frozen,2024-07-05 19:46:00,Friday,19,1,8.7,3.2,2.0,30.0,43.9,1,0,0,219.53,4,4.0
ORD114484,DS_Pune_Kothrud,Pune,Snacks,2024-05-14 09:31:00,Tuesday,9,1,6.5,2.2,1.7,27.5,37.9,1,1,0,1601.73,2,3.5
ORD114485,DS_Pune_Kothrud,Pune,Frozen,2024-08-23 23:01:00,Friday,23,0,3.8,1.6,2.4,7.6,15.4,0,0,0,140.44,12,4.6
ORD114486,DS_Mumbai_Andheri,Mumbai,Dairy,2024-02-08 17:35:00,Thursday,17,0,3.4,2.6,1.4,13.4,20.8,0,1,1,986.51,8,4.1
ORD114487,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-08-16 12:08:00,Friday,12,1,9.7,1.5,1.8,24.5,37.5,1,1,1,340.89,5,3.9
ORD114488,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-11-21 12:58:00,Thursday,12,1,5.9,2.5,1.0,21.5,30.9,1,0,0,1641.07,7,3.5
ORD114489,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-08-23 19:47:00,Friday,19,1,11.3,4.0,1.5,25.5,42.3,1,0,0,137.62,10,4.0
ORD114490,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-09-11 09:44:00,Wednesday,9,1,8.5,3.8,2.1,22.6,37.0,1,0,0,403.91,9,3.8
ORD114491,DS_Bangalore_Whitefield,Bangalore,Staples,2024-04-14 23:17:00,Sunday,23,0,2.8,3.1,1.6,18.1,25.6,0,1,0,324.49,7,4.0
ORD114492,DS_Delhi_Lajpat,Delhi,Staples,2024-10-14 09:49:00,Monday,9,1,10.6,4.2,2.1,29.0,45.900000000000006,1,0,0,989.88,1,3.3
ORD114493,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-10-28 19:13:00,Monday,19,1,12.9,2.0,1.4,22.6,38.900000000000006,1,0,0,189.5,3,3.5
ORD114494,DS_Mumbai_Andheri,Mumbai,Frozen,2024-01-15 11:07:00,Monday,11,0,2.8,1.9,0.2,11.2,16.099999999999998,0,0,0,128.78,11,3.9
ORD114495,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-10-08 06:37:00,Tuesday,6,0,9.0,3.7,2.2,28.8,43.7,1,0,0,1011.48,12,3.0
ORD114496,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-03-24 19:26:00,Sunday,19,1,9.9,5.0,1.7,19.9,36.5,1,0,0,818.3,9,4.0
ORD114497,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-03-15 23:22:00,Friday,23,0,4.9,4.3,2.4,17.0,28.6,0,1,0,1352.45,4,4.6
ORD114498,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-02-06 20:24:00,Tuesday,20,1,9.5,3.1,2.3,22.1,37.0,1,0,0,1508.3,8,4.3
ORD114499,DS_Delhi_Lajpat,Delhi,Staples,2024-07-05 11:41:00,Friday,11,0,6.1,3.3,1.3,14.8,25.5,0,1,0,1188.59,9,4.3
ORD114500,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-12-01 14:44:00,Sunday,14,0,7.7,4.4,1.5,13.9,27.5,0,0,0,298.79,9,3.7
ORD114501,DS_Mumbai_Andheri,Mumbai,Snacks,2024-04-29 09:02:00,Monday,9,1,11.0,4.4,1.9,24.3,41.6,1,1,0,1518.78,8,3.8
ORD114502,DS_Pune_Kothrud,Pune,Staples,2024-01-18 16:18:00,Thursday,16,0,5.1,1.8,2.5,18.8,28.2,0,1,0,1004.71,11,4.0
ORD114503,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-08-22 07:24:00,Thursday,7,0,12.0,3.0,1.1,21.3,37.400000000000006,1,0,0,261.58,5,3.0
ORD114504,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-05-30 21:38:00,Thursday,21,1,10.9,3.4,2.7,19.0,36.0,1,0,0,903.62,7,3.6
ORD114505,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-09-02 15:15:00,Monday,15,0,5.9,3.9,2.2,20.6,32.6,1,0,0,852.2,3,4.2
ORD114506,DS_Mumbai_Andheri,Mumbai,Frozen,2024-03-28 22:17:00,Thursday,22,0,5.6,4.5,2.0,22.5,34.6,1,0,0,266.07,11,3.5
ORD114507,DS_Mumbai_BKC,Mumbai,Snacks,2024-09-15 16:52:00,Sunday,16,0,7.2,4.2,1.5,22.7,35.6,1,0,0,233.0,3,3.8
ORD114508,DS_Delhi_Lajpat,Delhi,Dairy,2024-10-14 12:05:00,Monday,12,1,14.1,2.7,2.1,23.2,42.1,1,0,0,574.25,1,4.0
ORD114509,DS_Bangalore_Whitefield,Bangalore,Staples,2024-08-26 22:10:00,Monday,22,0,1.6,1.6,2.3,18.1,23.6,0,0,0,1549.02,12,3.4
ORD114510,DS_Mumbai_BKC,Mumbai,Staples,2024-12-20 21:25:00,Friday,21,1,8.7,2.6,1.8,28.7,41.8,1,0,0,515.17,1,4.2
ORD114511,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-09-25 11:29:00,Wednesday,11,0,1.5,2.9,2.1,10.6,17.1,0,0,0,270.54,6,4.7
ORD114512,DS_Delhi_Lajpat,Delhi,Beverages,2024-10-29 19:44:00,Tuesday,19,1,10.7,3.9,1.8,20.1,36.5,1,0,0,165.66,2,3.5
ORD114513,DS_Delhi_CP,Delhi,Staples,2024-02-08 23:58:00,Thursday,23,0,5.8,2.6,2.5,31.3,42.2,1,0,0,546.96,7,3.9
ORD114514,DS_Bangalore_Koramangala,Bangalore,Staples,2024-10-18 10:46:00,Friday,10,0,2.1,3.2,1.4,16.0,22.700000000000003,0,0,0,878.35,6,4.2
ORD114515,DS_Bangalore_Whitefield,Bangalore,Personal Care,2024-07-20 10:02:00,Saturday,10,0,5.5,2.0,2.3,8.0,17.8,0,0,0,1215.04,3,4.4
ORD114516,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-10-22 15:53:00,Tuesday,15,0,4.2,3.3,1.3,19.2,28.0,0,0,0,280.97,11,4.8
ORD114517,DS_Bangalore_Koramangala,Bangalore,Staples,2024-12-06 22:48:00,Friday,22,0,4.8,2.4,2.2,19.1,28.5,0,0,0,1605.33,8,3.6
ORD114518,DS_Mumbai_Andheri,Mumbai,Staples,2024-12-27 21:04:00,Friday,21,1,12.2,3.8,2.6,26.7,45.3,1,0,0,524.15,1,4.5
ORD114519,DS_Delhi_CP,Delhi,Staples,2024-02-13 17:25:00,Tuesday,17,0,2.3,4.5,1.8,15.3,23.9,0,0,0,1784.77,4,3.9
ORD114520,DS_Bangalore_Koramangala,Bangalore,Beverages,2024-08-29 18:21:00,Thursday,18,0,7.0,3.8,1.8,19.4,32.0,1,0,0,587.93,8,4.8
ORD114521,DS_Delhi_CP,Delhi,Personal Care,2024-02-04 07:41:00,Sunday,7,0,4.7,2.6,2.7,10.1,20.1,0,0,0,1790.31,7,4.3
ORD114522,DS_Mumbai_BKC,Mumbai,Frozen,2024-01-07 19:37:00,Sunday,19,1,5.2,1.6,1.4,19.6,27.800000000000004,0,0,0,293.82,9,3.7
ORD114523,DS_Pune_Kothrud,Pune,Staples,2024-05-04 15:14:00,Saturday,15,0,6.4,4.4,3.0,12.9,26.700000000000003,0,0,0,924.92,2,4.5
ORD114524,DS_Mumbai_BKC,Mumbai,Staples,2024-01-11 10:47:00,Thursday,10,0,8.4,3.1,2.4,20.3,34.2,1,0,0,644.05,8,3.9
ORD114525,DS_Mumbai_Andheri,Mumbai,Frozen,2024-05-23 21:46:00,Thursday,21,1,8.5,1.0,1.8,20.2,31.5,1,1,0,1459.01,4,3.6
ORD114526,DS_Mumbai_BKC,Mumbai,Personal Care,2024-11-28 12:36:00,Thursday,12,1,11.9,4.4,2.1,18.1,36.5,1,0,0,482.95,3,3.5
ORD114527,DS_Mumbai_BKC,Mumbai,Dairy,2024-10-12 21:25:00,Saturday,21,1,8.5,3.1,1.8,28.5,41.9,1,0,0,1573.22,11,3.4
ORD114528,DS_Mumbai_Andheri,Mumbai,Dairy,2024-09-25 08:54:00,Wednesday,8,1,14.4,1.5,2.2,15.9,34.0,1,0,0,588.19,5,4.1
ORD114529,DS_Delhi_Lajpat,Delhi,Snacks,2024-01-12 19:58:00,Friday,19,1,10.1,3.2,1.6,29.4,44.3,1,0,0,1076.39,11,4.0
ORD114530,DS_Delhi_CP,Delhi,Snacks,2024-09-04 10:42:00,Wednesday,10,0,4.9,3.0,1.6,13.2,22.7,0,1,0,602.32,4,4.0
ORD114531,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-03-30 20:50:00,Saturday,20,1,9.5,3.0,2.0,19.7,34.2,1,0,0,548.01,3,4.0
ORD114532,DS_Bangalore_Koramangala,Bangalore,Fruits & Veg,2024-07-16 13:14:00,Tuesday,13,1,12.2,3.9,2.4,11.5,29.999999999999996,0,1,1,1219.24,2,3.8
ORD114533,DS_Bangalore_Whitefield,Bangalore,Snacks,2024-08-09 18:24:00,Friday,18,0,3.0,1.2,2.6,26.5,33.3,1,1,1,776.77,10,3.7
ORD114534,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-02-26 14:10:00,Monday,14,0,6.9,2.6,2.6,19.4,31.5,1,0,0,779.34,7,3.5
ORD114535,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-06-09 13:12:00,Sunday,13,1,11.1,2.8,2.1,27.5,43.5,1,0,0,405.58,1,5.0
ORD114536,DS_Delhi_Lajpat,Delhi,Personal Care,2024-01-03 06:38:00,Wednesday,6,0,9.6,3.2,1.5,6.7,21.0,0,0,0,1118.74,9,4.7
ORD114537,DS_Delhi_Lajpat,Delhi,Staples,2024-10-28 18:50:00,Monday,18,0,8.2,2.4,2.0,19.0,31.6,1,1,1,641.85,4,3.9
ORD114538,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-03-05 23:33:00,Tuesday,23,0,9.3,1.7,2.3,19.1,32.400000000000006,1,1,0,1511.7,2,3.5
ORD114539,DS_Bangalore_Koramangala,Bangalore,Dairy,2024-07-23 11:37:00,Tuesday,11,0,7.6,2.9,2.0,19.6,32.1,1,0,0,1344.67,3,3.5
ORD114540,DS_Mumbai_BKC,Mumbai,Beverages,2024-01-26 21:08:00,Friday,21,1,11.3,2.6,2.8,25.1,41.8,1,1,0,314.03,2,3.4
ORD114541,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-09-28 22:41:00,Saturday,22,0,6.6,4.0,1.2,24.3,36.1,1,0,0,1043.57,10,3.8
ORD114542,DS_Delhi_Lajpat,Delhi,Snacks,2024-04-25 21:14:00,Thursday,21,1,9.9,2.3,2.2,19.6,34.0,1,0,0,425.67,3,2.9
ORD114543,DS_Delhi_Lajpat,Delhi,Snacks,2024-06-18 13:39:00,Tuesday,13,1,8.6,2.7,2.3,22.9,36.5,1,0,0,816.89,11,3.2
ORD114544,DS_Mumbai_Andheri,Mumbai,Staples,2024-03-29 20:57:00,Friday,20,1,8.7,3.0,2.3,28.1,42.1,1,0,0,1502.46,6,3.2
ORD114545,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-01-22 21:17:00,Monday,21,1,10.1,3.8,1.6,33.0,48.5,1,1,0,994.07,11,3.5
ORD114546,DS_Delhi_Lajpat,Delhi,Frozen,2024-05-26 19:36:00,Sunday,19,1,12.0,3.7,1.7,24.1,41.5,1,0,0,269.51,9,4.2
ORD114547,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-07-07 12:33:00,Sunday,12,1,8.9,3.2,1.2,25.8,39.1,1,0,0,1479.46,11,3.5
ORD114548,DS_Pune_Kothrud,Pune,Snacks,2024-06-24 07:40:00,Monday,7,0,7.0,2.2,2.2,16.2,27.599999999999998,0,0,0,1539.49,10,3.1
ORD114549,DS_Hyderabad_Hitech,Hyderabad,Staples,2024-11-19 08:55:00,Tuesday,8,1,10.2,4.3,1.5,20.8,36.8,1,0,0,1479.13,1,4.2
ORD114550,DS_Mumbai_BKC,Mumbai,Personal Care,2024-10-28 12:39:00,Monday,12,1,11.1,2.7,2.1,20.9,36.8,1,0,0,606.04,4,4.7
ORD114551,DS_Pune_Kothrud,Pune,Snacks,2024-02-10 13:48:00,Saturday,13,1,11.8,4.7,2.0,17.6,36.1,1,0,0,526.21,2,3.9
ORD114552,DS_Delhi_Lajpat,Delhi,Beverages,2024-11-27 19:31:00,Wednesday,19,1,12.5,4.3,1.2,25.1,43.1,1,0,0,714.02,5,3.1
ORD114553,DS_Bangalore_Koramangala,Bangalore,Frozen,2024-06-12 21:22:00,Wednesday,21,1,8.8,3.6,2.7,25.1,40.2,1,1,0,386.35,2,3.2
ORD114554,DS_Delhi_Lajpat,Delhi,Dairy,2024-04-18 23:42:00,Thursday,23,0,7.2,2.1,1.9,18.5,29.700000000000003,0,0,0,1380.14,7,3.9
ORD114555,DS_Delhi_CP,Delhi,Frozen,2024-01-06 15:07:00,Saturday,15,0,7.3,3.8,2.5,25.1,38.7,1,0,0,1198.94,4,3.6
ORD114556,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-02-27 09:44:00,Tuesday,9,1,7.5,1.9,2.9,32.1,44.400000000000006,1,0,0,813.97,7,4.2
ORD114557,DS_Mumbai_BKC,Mumbai,Dairy,2024-04-04 08:47:00,Thursday,8,1,8.8,4.7,1.9,25.7,41.1,1,1,1,1533.05,12,4.0
ORD114558,DS_Mumbai_Andheri,Mumbai,Personal Care,2024-12-27 07:41:00,Friday,7,0,8.5,3.5,2.7,18.1,32.8,1,0,0,1634.77,3,3.6
ORD114559,DS_Bangalore_Whitefield,Bangalore,Dairy,2024-02-29 10:59:00,Thursday,10,0,5.4,1.9,0.6,23.2,31.1,1,0,0,1265.14,10,3.6
ORD114560,DS_Delhi_CP,Delhi,Dairy,2024-11-20 08:33:00,Wednesday,8,1,11.5,3.6,2.1,28.7,45.9,1,0,0,1696.01,1,4.1
ORD114561,DS_Mumbai_Andheri,Mumbai,Dairy,2024-10-25 08:15:00,Friday,8,1,8.1,4.5,2.4,19.6,34.6,1,0,0,746.25,4,3.4
ORD114562,DS_Mumbai_BKC,Mumbai,Frozen,2024-03-17 07:44:00,Sunday,7,0,3.5,3.6,1.9,5.5,14.5,0,0,0,1623.19,3,4.0
ORD114563,DS_Pune_Kothrud,Pune,Frozen,2024-01-07 06:15:00,Sunday,6,0,5.2,3.1,1.2,18.6,28.1,0,0,0,1707.65,2,4.8
ORD114564,DS_Bangalore_Whitefield,Bangalore,Fruits & Veg,2024-02-07 12:55:00,Wednesday,12,1,10.4,3.6,2.8,23.5,40.3,1,1,0,163.86,6,3.6
ORD114565,DS_Mumbai_Andheri,Mumbai,Staples,2024-04-22 14:25:00,Monday,14,0,6.7,2.1,1.7,7.8,18.3,0,0,0,658.27,6,5.0
ORD114566,DS_Mumbai_Andheri,Mumbai,Dairy,2024-04-01 15:14:00,Monday,15,0,7.7,2.1,2.5,14.0,26.3,0,0,0,175.78,2,4.2
ORD114567,DS_Mumbai_Andheri,Mumbai,Frozen,2024-05-05 20:52:00,Sunday,20,1,10.1,2.6,1.6,30.0,44.3,1,0,0,189.35,7,3.7
ORD114568,DS_Mumbai_Andheri,Mumbai,Staples,2024-01-25 15:40:00,Thursday,15,0,9.4,2.0,1.8,17.8,31.0,1,0,0,326.93,7,4.1
ORD114569,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-05-17 21:35:00,Friday,21,1,8.4,3.6,2.2,31.1,45.3,1,0,0,630.59,11,3.9
ORD114570,DS_Pune_Kothrud,Pune,Snacks,2024-07-15 09:02:00,Monday,9,1,6.4,2.0,1.5,21.7,31.6,1,0,0,370.04,10,4.2
ORD114571,DS_Bangalore_Koramangala,Bangalore,Staples,2024-07-09 11:34:00,Tuesday,11,0,5.5,3.0,1.9,20.7,31.1,1,0,0,1522.86,11,3.4
ORD114572,DS_Mumbai_BKC,Mumbai,Frozen,2024-05-17 22:33:00,Friday,22,0,5.7,2.8,2.0,15.2,25.7,0,1,0,1356.15,5,3.7
ORD114573,DS_Mumbai_BKC,Mumbai,Personal Care,2024-07-10 21:46:00,Wednesday,21,1,11.9,2.9,2.6,26.4,43.8,1,0,0,1149.24,3,3.9
ORD114574,DS_Mumbai_BKC,Mumbai,Staples,2024-03-30 19:35:00,Saturday,19,1,12.3,5.6,2.7,28.4,49.0,1,0,0,1296.12,7,3.8
ORD114575,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-02-23 08:02:00,Friday,8,1,12.5,2.3,2.3,30.4,47.5,1,1,0,717.19,10,4.1
ORD114576,DS_Mumbai_BKC,Mumbai,Beverages,2024-10-02 07:17:00,Wednesday,7,0,5.8,3.5,1.8,14.2,25.3,0,0,0,1094.81,10,4.8
ORD114577,DS_Delhi_CP,Delhi,Dairy,2024-11-19 21:51:00,Tuesday,21,1,9.1,2.6,1.8,20.5,34.0,1,1,0,451.09,4,3.4
ORD114578,DS_Pune_Kothrud,Pune,Staples,2024-07-07 10:14:00,Sunday,10,0,2.5,1.4,1.9,20.3,26.1,0,0,0,457.7,6,3.5
ORD114579,DS_Delhi_CP,Delhi,Personal Care,2024-08-01 06:11:00,Thursday,6,0,6.4,4.3,1.8,13.1,25.6,0,0,0,579.8,7,4.2
ORD114580,DS_Hyderabad_Hitech,Hyderabad,Frozen,2024-07-27 13:42:00,Saturday,13,1,11.0,2.4,2.5,26.3,42.2,1,0,0,953.99,5,4.4
ORD114581,DS_Hyderabad_Hitech,Hyderabad,Dairy,2024-03-14 13:11:00,Thursday,13,1,6.6,1.6,1.8,17.3,27.3,0,0,0,1606.84,12,4.8
ORD114582,DS_Hyderabad_Hitech,Hyderabad,Snacks,2024-09-27 11:18:00,Friday,11,0,6.5,2.7,2.8,19.5,31.5,1,0,0,284.16,8,3.6
ORD114583,DS_Delhi_Lajpat,Delhi,Dairy,2024-04-18 10:35:00,Thursday,10,0,4.4,3.6,2.3,21.4,31.7,1,0,0,1782.52,5,4.0
ORD114584,DS_Delhi_Lajpat,Delhi,Fruits & Veg,2024-11-04 14:09:00,Monday,14,0,8.9,2.2,3.1,27.0,41.2,1,0,0,730.79,1,4.4
ORD114585,DS_Delhi_Lajpat,Delhi,Personal Care,2024-04-06 19:20:00,Saturday,19,1,9.6,2.3,2.1,25.4,39.4,1,0,0,804.7,2,4.0
ORD114586,DS_Mumbai_BKC,Mumbai,Personal Care,2024-07-15 10:13:00,Monday,10,0,5.7,3.9,1.8,18.2,29.6,0,1,0,879.16,8,4.5
ORD114587,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-09-29 08:02:00,Sunday,8,1,10.2,2.3,1.5,29.3,43.3,1,0,0,137.39,8,3.9
ORD114588,DS_Delhi_CP,Delhi,Fruits & Veg,2024-05-11 10:37:00,Saturday,10,0,8.8,4.1,1.9,23.0,37.8,1,0,0,1320.09,7,3.8
ORD114589,DS_Hyderabad_Hitech,Hyderabad,Fruits & Veg,2024-09-07 20:14:00,Saturday,20,1,9.8,5.6,3.2,27.3,45.900000000000006,1,0,0,418.11,11,3.4
ORD114590,DS_Delhi_CP,Delhi,Staples,2024-11-23 16:07:00,Saturday,16,0,5.0,2.5,2.4,19.9,29.799999999999997,0,0,0,817.04,9,4.1
ORD114591,DS_Delhi_Lajpat,Delhi,Dairy,2024-05-03 08:55:00,Friday,8,1,14.1,2.6,2.9,29.9,49.5,1,0,0,1295.46,4,4.0
ORD114592,DS_Mumbai_BKC,Mumbai,Dairy,2024-09-06 08:51:00,Friday,8,1,8.4,4.6,3.0,25.2,41.2,1,0,0,1075.77,12,4.2
ORD114593,DS_Mumbai_Andheri,Mumbai,Snacks,2024-07-27 16:04:00,Saturday,16,0,6.2,4.5,1.5,22.9,35.099999999999994,1,0,0,909.16,5,2.7
ORD114594,DS_Mumbai_Andheri,Mumbai,Snacks,2024-11-10 21:19:00,Sunday,21,1,7.7,1.9,2.0,19.6,31.200000000000003,1,0,0,261.61,7,3.3
ORD114595,DS_Delhi_CP,Delhi,Dairy,2024-08-17 13:01:00,Saturday,13,1,9.6,2.9,1.4,17.3,31.200000000000003,1,0,0,698.22,4,3.4
ORD114596,DS_Bangalore_Koramangala,Bangalore,Staples,2024-03-05 19:03:00,Tuesday,19,1,12.0,5.6,2.7,22.2,42.5,1,0,0,293.96,2,3.9
ORD114597,DS_Delhi_CP,Delhi,Personal Care,2024-10-28 17:41:00,Monday,17,0,6.0,2.9,2.1,19.4,30.4,1,0,0,983.87,9,3.0
ORD114598,DS_Mumbai_Andheri,Mumbai,Fruits & Veg,2024-01-19 08:26:00,Friday,8,1,8.8,3.0,3.2,27.2,42.2,1,0,0,146.79,8,4.1
ORD114599,DS_Bangalore_Whitefield,Bangalore,Frozen,2024-07-24 10:14:00,Wednesday,10,0,5.8,4.4,2.1,22.1,34.4,1,0,0,1416.44,2,3.8
ORD114600,DS_Delhi_CP,Delhi,Beverages,2024-08-28 21:34:00,Wednesday,21,1,11.1,2.5,2.9,21.6,38.1,1,0,0,1446.15,2,3.3
ORD114601,DS_Pune_Kothrud,Pune,Beverages,2024-03-14 20:19:00,Thursday,20,1,10.3,4.9,1.7,23.1,40.0,1,0,0,759.76,4,3.8
ORD114602,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-03-23 19:11:00,Saturday,19,1,7.4,1.6,2.6,24.4,36.0,1,0,0,438.49,5,3.3
ORD114603,DS_Pune_Kothrud,Pune,Fruits & Veg,2024-07-19 10:05:00,Friday,10,0,5.4,2.4,2.0,19.0,28.8,0,0,0,1731.33,9,3.3
ORD114604,DS_Mumbai_BKC,Mumbai,Personal Care,2024-02-12 10:06:00,Monday,10,0,8.7,3.1,1.7,22.4,35.9,1,0,0,968.31,6,3.3
ORD114605,DS_Mumbai_Andheri,Mumbai,Snacks,2024-12-07 09:08:00,Saturday,9,1,9.4,1.8,2.4,30.0,43.6,1,0,0,1235.41,3,3.9
ORD114606,DS_Delhi_Lajpat,Delhi,Frozen,2024-03-21 14:35:00,Thursday,14,0,5.6,1.7,1.8,19.2,28.299999999999997,0,0,0,708.44,10,4.0
ORD114607,DS_Mumbai_BKC,Mumbai,Snacks,2024-05-10 21:56:00,Friday,21,1,9.1,1.9,1.6,16.7,29.299999999999997,0,1,0,370.93,7,4.3
ORD114608,DS_Mumbai_Andheri,Mumbai,Staples,2024-07-12 14:49:00,Friday,14,0,6.1,3.1,1.8,15.0,26.0,0,0,0,1620.92,4,4.1
ORD114609,DS_Pune_Kothrud,Pune,Beverages,2024-11-06 18:06:00,Wednesday,18,0,5.1,3.2,2.9,17.1,28.300000000000004,0,0,0,1280.83,6,4.0
ORD114610,DS_Delhi_CP,Delhi,Fruits & Veg,2024-07-27 08:44:00,Saturday,8,1,9.5,2.5,1.8,21.1,34.900000000000006,1,0,0,1524.81,4,4.0
ORD114611,DS_Bangalore_Koramangala,Bangalore,Personal Care,2024-02-11 08:05:00,Sunday,8,1,11.3,3.9,2.6,22.2,40.0,1,0,0,1476.39,7,3.1
ORD114612,DS_Hyderabad_Hitech,Hyderabad,Personal Care,2024-07-15 22:46:00,Monday,22,0,9.9,0.7,1.8,10.9,23.3,0,0,0,1778.84,1,4.4
ORD114613,DS_Bangalore_Koramangala,Bangalore,Staples,2024-11-02 17:50:00,Saturday,17,0,4.1,4.1,2.1,25.6,35.9,1,0,0,248.34,9,3.7
ORD114614,DS_Mumbai_Andheri,Mumbai,Beverages,2024-06-02 06:22:00,Sunday,6,0,8.3,1.9,2.5,17.3,30.0,0,1,0,401.99,3,4.3
ORD114615,DS_Pune_Kothrud,Pune,Snacks,2024-03-27 23:25:00,Wednesday,23,0,7.9,3.4,1.6,15.6,28.5,0,0,0,539.37,5,3.8
ORD114616,DS_Delhi_Lajpat,Delhi,Staples,2024-01-17 06:52:00,Wednesday,6,0,7.4,2.7,1.8,19.0,30.900000000000002,1,0,0,196.9,2,3.6
